dataset,model,setup,accuracy,precision,recall,f1,roc_auc
elliptic-transactions-graph,EvolveGCN-O,simple,0.17662994401300344,0.06493639720968404,0.9952830188679245,0.12191833590138675,0.5389502675878292
elliptic-transactions-graph,EvolveGCN-O,simple_balanced,0.18340256456564927,0.06363541991072355,0.9638364779874213,0.11938845067679424,0.5320747637141021
